business_id,num_reviews,num_relationship_words,aunt,bff,boo,boss,boyfriend,brother,child,classmate,client,cousin,coworker,date,daughter,father,fiancee,friend,girlfriend,grandchild,grandfather,grandmother,grandparents,housemate,husband,mother,neighbor,nephew,niece,parent,partner,professor,relationship,siblings,sister,son,spouse,teacher,uncle,wife,family,romantic,friendship,professional,family_pct,romantic_pct,friendship_pct,professional_pct,name,categories,stars,review_count,address,city,state,longitude,latitude,metroarea,is_active,is_arts,is_auto,is_beautysvc,is_bicycles,is_education,is_eventservices,is_financialservices,is_food,is_health,is_homeservices,is_hotelstravel,is_localflavor,is_localservices,is_massmedia,is_nightlife,is_pets,is_professional,is_publicservicesgovt,is_religiousorgs,is_restaurants,is_shopping
9qX6TQhdUBce0lmWr92Vlw,105,14,0,0,0,0,0,1,0,0,0,0,0,0,5,0,1,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,3,0,0.7142857142857143,0.07142857142857142,0.21428571428571427,0.0,West End Salon,"Hair Salons, Beauty & Spas, Waxing, Makeup Artists, Skin Care, Hair Removal",4,101,949 Walnut St,Boulder,CO,-105.2824109,40.016553,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NhsbOzKXJ9ucoIzJphuvKA,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,Shishkabob Supreme,"Afghan, Halal, Restaurants",4,5,1310 College Ave,Boulder,CO,-105.2759419,40.007136,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
PeuK5CZwH4dZj_IjIBUQyQ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Green Planet Cleaners,"Dry Cleaning & Laundry, Local Services, Laundry Services, Sewing & Alterations",4,6,,Boulder,CO,-105.2123503,40.04626866,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
UbEPBdtE9bIGGLmphjyokw,18,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0.2,0.2,0.6,0.0,PosterScene,"Art Galleries, Books, Mags, Music & Video, Music & DVDs, Vinyl Records, Shopping, Arts & Entertainment",4,19,"1505 Pearl St, Ste 101",Boulder,CO,-105.2757699,40.0190444,Boulder,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
tPQvRORIvNzsuNW4ybzhXQ,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Abos Pizza,"Event Planning & Services, Restaurants, Caterers, Italian, Pizza",4,18,"7960 Niwot Rd, Unit B5",Niwot,CO,-105.168127,40.100742,Boulder,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3IUZoRQQJo_41BYBhDXNfA,50,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,1,0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.0,Lucky's Market,"Specialty Food, Health Markets, Restaurants, Food, Grocery, Delis",4,57,"3960 Broadway St, Ste104",Boulder,CO,-105.2810161,40.0473428,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
_CW-d__CCMvI66TKo3Qe8g,17,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1.0,0.0,0.0,0.0,Boulder Body Wear,"Shopping, Fashion, Women's Clothing, Dance Wear, Accessories, Shoe Stores, Sporting Goods, Sports Wear",4,18,"2850 Arapahoe Rd, Ste 104",Lafayette,CO,-105.133575,40.014305,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
YCVBj_TBGCDLyB2kMESkHw,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Sun-Ease Window Tinting,"Car Window Tinting, Professional Services, Home Window Tinting, Home Services, Auto Glass Services, Automotive, Shades & Blinds, Local Services",4,12,2750 47th St,Boulder,CO,-105.243557,40.026936,Boulder,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
hYAfyQ4bCK9LGzy7MmvxKQ,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Boulder Guitars,"Books, Mags, Music & Video, Guitar Stores, Local Services, Musical Instrument Services, Shopping, Music & DVDs, Musical Instruments & Teachers",4,6,"2150 Pearl St, Unit B",Boulder,CO,-105.2668914,40.02045064,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
8IMidw3lZcB4MejFaCCNYw,49,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.5,0.0,0.0,Abo's Pizza,"Pizza, Restaurants",4,54,2761 Iris Ave,Boulder,CO,-105.2593606,40.0375466,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-EGct_TjulDMB_5L-8tvfQ,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1.0,0.0,0.0,Concepts Furniture & Accessories,"Shopping, Home & Garden, Furniture Stores",3,11,5440 Arapahoe Ave,Boulder,CO,-105.2265887,40.0142977,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8vd40pfXVBkqEKBMziEJLg,180,32,0,0,0,0,2,0,0,0,1,0,2,0,1,0,1,4,0,0,1,0,0,0,8,0,0,0,0,1,1,0,0,0,1,3,0,0,0,6,21,4,4,3,0.65625,0.125,0.125,0.09375,Via Perla,"Italian, Restaurants",4,175,901 Pearl St,Boulder,CO,-105.28355,40.017326,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
_kzkGOOjDCLms8OT_LSCnQ,8,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,1.0,0.0,0.0,0.0,Chili's,"Restaurants, Bars, Tex-Mex, American (New), Nightlife",3,7,1248-1266 Diamond Cir,Lafayette,CO,-105.1032881,40.00335721,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
mAxDL8CP-XndolFFMaIdyA,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Cost Cutters,"Barbers, Hair Stylists, Beauty & Spas, Hair Salons",3,10,"2470 Arapahoe Ave, Arapahoe Village Shopping Ctr",Boulder,CO,-105.261641,40.013454,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0Tyh-XmD2fSn-zWZrhdefA,89,15,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,11,1,3,0,0.7333333333333333,0.06666666666666667,0.2,0.0,Cafe Blue,"American (New), Cafes, American (Traditional), Food, Restaurants",4,99,5280 Spine Rd,Boulder,CO,-105.201701,40.0703113,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
LWUW05Y-uyjdLxpp01B2kA,30,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1.0,0.0,0.0,0.0,The Bookworm,"Shopping, Bookstores, Books, Mags, Music & Video",4,33,3175 28th St,Boulder,CO,-105.2590321,40.0320899,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
PRvaz8-_Su27SFVNSuHUnQ,48,14,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,12,2,0,0,0.8571428571428571,0.14285714285714285,0.0,0.0,Growler USA - Louisville,"American (New), Nightlife, Restaurants, Bars, American (Traditional), Chicken Wings, Pubs",4,46,1071 Courtesy Rd,Louisville,CO,-105.1284239,39.9804914,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
fQoxZwHzmXBfJVvaErQX-g,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Boulder College of Massage Therapy,"Colleges & Universities, Massage, Specialty Schools, Beauty & Spas, Massage Schools, Education",4,21,6255 Longbow Dr,Boulder,CO,-105.2075685,40.0647852,Boulder,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1iv2UjEzvrvlkjRQn3zgGg,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Perfect Teeth - Erie,"Pediatric Dentists, Cosmetic Dentists, Health & Medical, Dentists, General Dentistry",3,12,"3331 Arapahoe Rd, Unit 30",Erie,CO,-105.1025534,40.01561062,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6-a9PewDzi0trTG-4AFz-Q,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Print Experts,"Printing Services, Print Media, Local Services, Mass Media",5,10,"6035 Longbow Dr, Ste 108",Boulder,CO,-105.2151385,40.0650742,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
IaR-LKHCJtYBiLkqG7gcEg,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Streetside Studios,"Arts & Entertainment, Education, Performing Arts, Specialty Schools, Dance Schools",4,6,6681 Arapahoe Rd,Boulder,CO,-105.1978619,40.0152258,Boulder,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1UncO4M8ec_IbbYOqBSOZA,13,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,0.6666666666666666,0.3333333333333333,0.0,Papa Romano's and Mr Pita,"Restaurants, Pizza",2,12,1110 13th St,Boulder,CO,-105.275863,40.007608,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
GlETxXJGciy3rNJsGYx4cg,74,8,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,0,0,0.875,0.125,0.0,0.0,Verizon,"Shopping, Internet Service Providers, Home Services, Professional Services, Mobile Phones, Electronics",2,76,"2700 Arapahoe Ave, Ste 370",Boulder,CO,-105.2593853,40.0144793,Boulder,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
SXf-lVQ0Dl5NhO9ZiYz18w,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,South Boulder Animal Hospital,"Veterinarians, Health & Medical, Pets",4,36,4660 Table Mesa Dr,Boulder,CO,-105.2399139,39.9853766,Boulder,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
JCYK2YEcK_R8wt-y2R6SFw,47,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,3,0,0.625,0.0,0.375,0.0,Boulder Beer on Walnut,"Food, Bars, Pubs, Breweries, Restaurants, Nightlife",3,47,1123 Walnut St,Boulder,CO,-105.280475,40.017013,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
tMVpjOQH79ya6Gpf9AQ5Pg,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ALEX AND ANI,"Jewelry, Shopping",5,5,"1505 Pearl St, Ste 104",Boulder,CO,-105.2757879,40.0189607,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
SSuPaFxLg63ky0zVrsoqfw,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0.0,0.0,0.5,Spanish Institute,"Specialty Schools, Education, Language Schools",4,5,"2850 Iris Ave, Ste I-4",Boulder,CO,-105.2567468,40.0352389,Boulder,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28OWz0WDUlHJa-i3w6ULhQ,41,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0.25,0.25,0.5,0.0,Green Rush Cafe,"Organic Stores, Breakfast & Brunch, Beer, Wine & Spirits, Restaurants, Food, Cafes, Soul Food",4,41,2018 Broadway,Boulder,CO,-105.2800345,40.01833521,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
Y2dtgj_hypXtjOltXPiEDw,49,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0.6,0.2,0.2,0.0,Happy,"Bars, Nightlife, Asian Fusion, Restaurants",4,81,835 Walnut St,Boulder,CO,-105.2841459,40.0160855,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
7LT0lykC7-Gf78lEZRWahg,40,9,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,2,0,0.7777777777777778,0.0,0.2222222222222222,0.0,Si Senor! Real Mexican Food,"Bars, Mexican, Restaurants, Tex-Mex, Nightlife",3,44,1389 Forest Park Cir,Lafayette,CO,-105.128511,40.014602,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CA0zM12dFVF4tWXMgCCOew,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Bob Culp Climbing School,"Special Education, Climbing, Rock Climbing, Education, Active Life",5,6,1111 Mountain Pines Rd,Boulder,CO,-105.3822663,40.0255401,Boulder,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rFJEuX0jYy4LaE3gcOk6_g,83,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,4,0,0.5833333333333334,0.08333333333333333,0.3333333333333333,0.0,Encore Nails,"Nail Salons, Beauty & Spas",3,86,1840 30th St,Boulder,CO,-105.2526174,40.0187531,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9rsjilvFuaEk1MQYN_Hl6g,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0.5,0.0,0.5,0.0,Arc Thrift Store,"Used, Vintage & Consignment, Shopping, Fashion, Thrift Stores",4,25,1349 E S Boulder Rd,Louisville,CO,-105.1257128,39.9884451,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
njTQ4TPtjA203soXb3GI1g,40,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,5,2,0,0.3,0.5,0.2,0.0,V.G. Burgers,"Vegan, Fast Food, Vegetarian, Restaurants, Burgers",4,57,1650 Broadway,Boulder,CO,-105.2785303,40.013685,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
4Y_GrU444PQAjn-MQZlolQ,43,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,Scrooge Maki,"Restaurants, Japanese, Asian Fusion, Fast Food",4,50,1107 13th St,Boulder,CO,-105.276404,40.0075099,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
v5iPTbRL_39jDrPUvWInAw,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,The Barber Joint,"Beauty & Spas, Men's Hair Salons, Hair Salons, Barbers",4,29,1321 College Ave,Boulder,CO,-105.276055,40.0074994,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SE3TgeNQKCEnzFtNb3PaTg,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Thunderbird Barbers,"Beauty & Spas, Barbers",4,12,901 Walnut St,Louisville,CO,-105.1319145,39.9788132,Boulder,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
F_zsRqEVWA8l2KJD7L8Mmw,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.5,0.5,0.0,Powder Keg Brewing Company,"Breweries, Food",4,24,101 2nd Ave,Niwot,CO,-105.1728902,40.1032097,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
fI9CYaQlLnR2Bx3xdRacxw,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0.6666666666666666,0.0,0.3333333333333333,0.0,Daddy Bruce's Bar-B-Que & Catering Service,"Food, Barbeque, Bagels, Restaurants",3,23,2000 Arapahoe Ave,Boulder,CO,-105.2688648,40.0144768,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1u3xjD-yTxVvMIq_6qUYPQ,25,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,Hole In One Bagels and Deli,"Restaurants, Breakfast & Brunch, Bagels, Event Planning & Services, Delis, Caterers, American (New), Food",2,27,956 W Cherry St,Louisville,CO,-105.1621592,39.9638036,Boulder,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
XhvchQz9CZAB6h4dm_5PVA,16,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,1.0,0.0,0.0,0.0,AAA Colorado - Boulder Store,"Insurance, Towing, Hotels & Travel, Travel Agents, Travel Services, Automotive, Roadside Assistance, Financial Services",3,17,1933 28th St,Boulder,CO,-105.25874,40.020258,Boulder,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
eaDjPI_4Ssv7kr-fZdHchQ,55,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,4,0,0.5,0.0,0.5,0.0,Gelato Boy,"Ice Cream & Frozen Yogurt, Gelato, Coffee & Tea, Food",4,62,1021 Pearl St,Boulder,CO,-105.2821364,40.0177662,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
8MrZlxLndodNRmCuBkyuiQ,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1.0,0.0,0.0,0.0,Fiske Planetarium,"Planetarium, Museums, Arts & Entertainment",4,23,2414 Regent Dr,Boulder,CO,-105.2634246,40.0035987,Boulder,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
PwzU5dE2d_SWakElUuWXBg,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0.0,0.0,1.0,0.0,Walrus,"Nightlife, Bars, Dive Bars",2,56,1911 11th St,Boulder,CO,-105.2813362,40.0169534,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ubLVilb3TyjRjMX8ewKn4A,84,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.5,0.5,0.0,Boulder Theater,"Music Venues, Event Planning & Services, Nightlife, Venues & Event Spaces, Performing Arts, Arts & Entertainment",4,94,2032 14th St,Boulder,CO,-105.2773581,40.0191727,Boulder,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
CJyNLYbA--PRcoanLoUSPg,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0.0,0.5,0.0,Doomd Ink,"Local Services, Fashion, Shopping, Women's Clothing, Screen Printing/T-Shirt Printing, Men's Clothing",4,12,1138 13th St,Boulder,CO,-105.276198,40.0078671,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
J-nlBCrPgeY_RJzQjPGTrg,87,18,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,11,2,4,1,0.6111111111111112,0.1111111111111111,0.2222222222222222,0.05555555555555555,The Garden Gate Cafe,"Sandwiches, Bagels, Food, Restaurants, Breakfast & Brunch",4,89,"7960 Niwot Rd, Ste B4",Niwot,CO,-105.1681143,40.10084685,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
LdWNtF6b2ptCc3fUHvL8tg,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0.0,0.25,0.5,0.25,Yoga Pod Boulder,"Active Life, Fitness & Instruction, Yoga",4,75,1890 30th St,Boulder,CO,-105.253148,40.019758,Boulder,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XWtbaC2Xkdx3b-LYN1kYcg,53,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0.75,0.25,0.0,0.0,The Unseen Bean,"Food, Coffee & Tea",4,59,2052 Broadway,Boulder,CO,-105.2799638,40.0185108,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
uV70o-7rosT14cap_ETRRw,38,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1.0,0.0,0.0,0.0,Yoga Loft,"Yoga, Fitness & Instruction, Active Life",5,38,"633 S Broadway St, Ste N",Boulder,CO,-105.2503208,39.98429008,Boulder,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2dKlxQ1dqvtnLj9r1HPnDA,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,0.0,K's China,"Bars, Nightlife, Dive Bars",4,23,1325 Broadway St,Boulder,CO,-105.2768326,40.0097846,Boulder,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
uQjqTdNIAl6GmDlYpXGhlQ,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Rama Ramen,"Ramen, Japanese, Restaurants, Food, Food Trucks",4,6,1898 S Flatiron Ct,Boulder,CO,-105.2181712,40.0201617,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1TkfDPYSOsfBtJ2WvcQ0vA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Goosetail Spaces,"Real Estate, Home Services, Shared Office Spaces",4,7,"168 Ctc Blvd, Unit E",Louisville,CO,-105.1117344,39.9687388,Boulder,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
b19bjbYUKdRe0XOsr_1CHQ,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,Vic's On Walnut,"Coffee & Tea, Food",3,15,"1886 30th St, Ste B",Boulder,CO,-105.251607,40.019489,Boulder,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
